YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202006,148144,892106,2,.47,"WSW","LYNN",38.5775,-82.9382,3834650,8256292
202006,148144,892106,3,2.08,"SE","LOAD",38.5307,-82.9404,3831842,8256424
202006,148144,892106,4,1.88,"SE","BENNETT",38.529,-82.9979,3831740,8259874
202006,148145,892109,1,36.54,"WSW","ENCAMPMENT",41.03,-107.45,411800,10727000
202006,148145,892111,1,37.3,"SSW","RAWLINS",41.31,-107.57,4118600,10734200
202006,148145,892112,1,11.78,"ESE","RIVERSIDE",41.14,-106.58,418400,10634800
202006,148145,892114,1,4.54,"SW","COYOTE SPRINGS",41.74,-106.84,4144400,10650400
202006,148716,895887,1,.86,"NW","CLIMAX",42.24,-85.34,4214400,8520400
202006,148716,895890,1,.86,"NW","HOPKINS",42.63,-85.76,4237800,8545600
202006,148716,895891,1,0,"N","FOREST GROVE STATION",42.82,-85.9,4249200,8554000
202006,148716,895893,1,3.78,"SSE","ASSYRIA",42.42,-85.1,4225200,856000
202006,148716,895895,1,1.72,"NE","BURLEY CORNERS",42.42,-85.1,4225200,856000
202006,148717,895885,1,3,"WSW","LITTLE AMERICA",40.4034,-90.0827,4024204,904962
202006,148717,895886,1,2.73,"ESE","TAYLORVILLE",39.5315,-89.2548,3931890,8915288
202006,148717,895888,1,2.07,"E","TAYLORVILLE",39.553,-89.2614,3933180,8915684
202006,148717,895888,2,3.37,"S","WILLEYS",39.5514,-89.2348,3933084,8914088
202006,148717,895892,1,0,"W","STONINGTON",39.63,-89.2,3937800,8912000
202006,148717,895894,1,3.7,"ENE","TAYLORVILLE",39.5705,-89.2358,3934230,8914148
202006,148717,895896,1,4,"WSW","PESOTUM",39.8979,-88.3397,3953874,8820382
202006,148719,895897,1,1.52,"E","GROAFSCHAP",42.75,-86.1,4245000,866000
202006,148719,895898,1,.86,"SE","VRIESLAND",42.81,-85.94,4248600,8556400
202006,148719,895899,1,1.23,"SW","GRANDVILLE ARPT",42.87,-85.77,4252200,8546200
202006,148719,895900,1,0,"N","RAVENNA",43.18,-85.95,4310800,8557000
202006,148719,895901,1,.86,"NE","FOWLER",43.01,-84.74,43600,8444400
202006,148719,895902,1,1.66,"ESE","CROTON",43.42,-85.64,4325200,8538400
202006,148719,895903,1,.85,"NW","SHEPHERD",43.53,-84.69,4331800,8441400
202006,148719,895905,1,.86,"SE","(BTL)KELLOG ARPT BTL",42.31,-85.24,4218600,8514400
202006,148719,895906,1,0,"N","(JXN)REYNOLDS FLD JA",42.27,-84.47,4216200,8428200
202006,148722,895931,1,1.29,"ESE","FOREST DUNES",42.2946,-86.2959,4217676,8617754
202006,148722,895931,2,.49,"S","PAW PAW",42.2129,-85.8794,4212774,8552764
202006,148722,895933,1,2.14,"NNE","TEXAS CORNERS",42.23,-85.67,4213800,8540200
202006,148779,896359,1,25.49,"SSE","WIGGINS PASS",25.92,-81.73,2555200,8143800
202006,148780,896360,1,1.04,"W","(APF)NAPLES MUNI ARP",26.1518,-81.7967,269108,8147802
202006,148780,896360,2,1.43,"W","(APF)NAPLES MUNI ARP",26.151,-81.803,269060,8148180
202006,148780,896360,3,1.14,"N","NAPLES",26.1463,-81.8032,268778,8148192
202006,148780,896360,4,.99,"W","(APF)NAPLES MUNI ARP",26.1474,-81.7958,268844,8147748
202006,148781,896361,1,6.38,"ENE","HALLANDALE BEACH",26.021,-80.02,261260,801200
202006,148782,896366,1,.5,"E","ST ANSGAR",43.38,-92.92,4322800,9255200
202006,148782,896397,1,.69,"N","STACYVILLE",43.44,-92.78,4326400,9246800
202006,148782,896770,1,.5,"E","OSAGE",43.28,-92.81,4316800,9248600
202006,148783,896362,1,9.46,"W","ELLIOT KEY",25.43,-80.35,2525800,8021000
202006,148783,896363,1,2.32,"SE","GOVERNMENT CUT",25.75,-80.1,2545000,806000
202006,148783,896364,1,8.66,"SSW","KEY BISCAYNE",25.66,-80.19,2539600,8011400
202006,148783,896365,1,2.67,"ESE","MIAMI BEACH",25.7843,-80.0808,2547058,804848
202006,148785,896389,1,.69,"ESE","JUPITER",26.9258,-80.0898,2655548,805388
202006,148785,896389,2,1.43,"W","JUPITER",26.9265,-80.1229,2655590,807374
202006,148785,896389,3,1.57,"WNW","JUPITER",26.9413,-80.1221,2656478,807326
202006,148785,896389,4,1.08,"NNE","JUPITER",26.9448,-80.0943,2656688,805658
202006,148785,896393,1,3.04,"NNW","JUPITER",26.9698,-80.1211,2658188,807266
202006,148785,896393,2,2.02,"NW","JUPITER",26.954,-80.1189,2657240,807134
202006,148785,896393,3,1.92,"N","JUPITER",26.9578,-80.1013,2657468,806078
202006,148785,896393,4,2.93,"N","JUPITER",26.9717,-80.1082,2658302,806492
202006,148785,896395,1,1.51,"NNE","JUPITER",26.95,-80.09,2657000,805400
202006,148785,896395,2,1.6,"NNW","JUPITER INLET COLONY",26.9525,-80.0759,2657150,804554
202006,148785,896395,3,2.27,"NNW","JUPITER INLET COLONY",26.962,-80.0782,2657720,804692
202006,148785,896395,4,2.01,"N","JUPITER",26.9587,-80.0945,2657522,805670
202006,148796,896435,1,5.74,"SSE","PORT OF PALM BEACH",26.68,-80.02,2640800,801200
202006,148800,896455,1,8.83,"ENE","PORT MAYACA",27.07,-80.68,274200,8040800
202006,148803,896470,1,3.22,"NE","PORT OF PALM BEACH",26.78,-80.03,2646800,801800
202006,148803,896471,1,1.86,"E","BOCA RATON",26.33,-80.05,2619800,803000
202006,148803,896472,1,11.61,"ESE","PORT MAYACA",26.95,-80.62,2657000,8037200
202006,148804,896474,1,1.41,"WNW","BELLE GLADE",26.69,-80.69,2641400,8041400
202006,148804,896475,1,.93,"NE","BELLE GLADE",26.69,-80.66,2641400,8039600
202006,148804,896475,2,.75,"ENE","BELLE GLADE",26.6833,-80.6584,2640998,8039504
202006,148804,896475,3,.44,"NNW","BELLE GLADE",26.6854,-80.6739,2641124,8040434
202006,148804,896475,4,.88,"N","BELLE GLADE",26.6925,-80.6725,2641550,8040350
202006,148825,896590,1,1.27,"WSW","LEAVENWORTH",39.31,-94.94,3918600,9456400
202006,148825,896591,1,.54,"W","PRAIRIE VLG",38.97,-94.71,3858200,9442600
202006,148826,896592,1,1.85,"S","LAKE TAPAWINGO",39.0036,-94.324,39216,9419440
202006,148826,896592,2,4.08,"N","COCKRELL",38.9386,-94.2589,3856316,9415534
202006,148826,896593,1,1.24,"E","ARCHIE",38.4832,-94.3474,3828992,9420844
202006,148826,896593,2,2.15,"ESE","ARCHIE",38.472,-94.3317,3828320,9419902
202006,148826,896594,1,3.06,"NNE","CRESCENT HILL",38.4719,-94.3316,3828314,9419896
202006,148826,896594,2,2.88,"NNE","CRESCENT HILL",38.4658,-94.3229,3827948,9419374
202006,148826,906200,1,1.48,"SSE","MOBERLY BRADLEY ARPT",39.45,-92.42,3927000,9225200
202006,148826,906200,2,1.72,"SE","MOBERLY BRADLEY ARPT",39.4541,-92.4051,3927246,9224306
202006,148826,906200,3,2.31,"SE","MOBERLY BRADLEY ARPT",39.4459,-92.4001,3926754,9224006
202006,148826,906200,4,1.54,"NNE","MOBERLY",39.4406,-92.419,3926436,9225140
202006,148826,906201,1,1.62,"E","KNOB NOSTER",38.77,-93.54,3846200,9332400
202006,148826,906202,1,.53,"W","MOBERLY",39.42,-92.44,3925200,9226400
202006,148826,906204,1,2.62,"SE","MOBERLY",39.39,-92.4,3923400,9224000
202006,148826,906205,1,1.3,"NNW","URBANDALE",39.4178,-92.4579,3925068,9227474
202006,148826,906205,2,1.15,"ESE","MOBERLY",39.416,-92.4091,3924960,9224546
202006,148826,906207,1,.87,"SW","SOUTH ST JOSEPH",39.72,-94.86,3943200,9451600
202006,148826,906208,1,3.19,"E","ST JOSEPH",39.77,-94.79,3946200,9447400
202006,148495,903255,1,.87,"NNW","CORNELL",40.992,-88.735,4059520,8844100
202006,148495,903255,2,.9,"NNE","CORNELL",40.9921,-88.7236,4059526,8843416
202006,148495,903256,1,1.43,"NW","DWIGHT",41.0938,-88.4505,415628,8827030
202006,148495,903314,1,.56,"NW","POPLAR GROVE",42.3763,-88.837,4222578,8850220
202006,148495,903314,2,.99,"ENE","POPLAR GROVE",42.3763,-88.8125,4222578,8848750
202006,148495,903314,3,1.1,"SE","POPLAR GROVE",42.3608,-88.8125,4221648,8848750
202006,148495,903314,4,.73,"SSW","POPLAR GROVE",42.3608,-88.837,4221648,8850220
202006,148495,903316,1,27.91,"W","ELGIN",42.0465,-88.8234,422790,8849404
202006,148495,903316,2,27.79,"W","ELGIN",42.0465,-88.8211,422790,8849266
202006,148495,903316,3,27.79,"W","ELGIN",42.0442,-88.8211,422652,8849266
202006,148495,903316,4,27.9,"W","ELGIN",42.0442,-88.8234,422652,8849404
202006,148495,903322,1,.3,"NNE","AUSTIN PARK",41.9037,-87.7471,4154222,8744826
202006,148495,903322,2,.55,"ENE","AUSTIN PARK",41.9037,-87.7406,4154222,8744436
202006,148495,903322,3,.5,"ESE","AUSTIN PARK",41.898,-87.7406,4153880,8744436
202006,148495,903322,4,.2,"SE","AUSTIN PARK",41.898,-87.7471,4153880,8744826
202006,148496,903262,1,0,"N","(GYY)GARY MUNI ARPT",41.62,-87.42,4137200,8725200
202006,148496,903267,1,2.79,"WNW","LEROY",41.3838,-87.3306,4123028,8719836
202006,148496,903270,1,1.88,"ENE","SOUTH HAVEN",41.5421,-87.1374,4132526,878244
202006,148496,903273,1,3.4,"E","LAKE ELIZA",41.4346,-87.1046,4126076,876276
202006,148496,903284,1,1.54,"W","VALPARAISO",41.47,-87.0797,4128200,874782
202006,148496,903284,2,0,"W","VALPARAISO",41.47,-87.05,4128200,873000
202006,148496,903301,1,1.11,"NNW","MALDEN",41.3945,-87.0391,4123670,872346
202006,148496,903301,2,2.27,"ENE","MALDEN",41.3912,-86.9888,4123472,8659328
202006,148496,903572,1,.73,"WSW","GOODLAND",40.7675,-87.2935,4046050,8717610
202006,148497,896635,1,0,"N","MICHIGAN CITY",41.73,-86.91,4143800,8654600
202006,148497,896637,1,0,"N","MICHIGAN CITY",41.73,-86.91,4143800,8654600
202006,148497,896639,1,0,"N","HARRISON-DEVER CRIB",41.92,-87.57,4155200,8734200
202006,148498,903583,1,9.14,"W","CHEBANSE",40.9801,-88.0933,4058806,885598
202006,148498,903587,1,1.81,"E","IROQUOIS",40.827,-87.5355,4049620,8732130
202006,148498,903591,1,8.29,"W","CHEBANSE",40.9795,-88.0765,4058770,884590
202006,148498,903591,2,5.82,"WSW","CHEBANSE",40.9795,-88.0282,4058770,881692
202006,148498,903591,3,5.39,"WNW","CLIFTON",40.9544,-88.0282,4057264,881692
202006,148498,903591,4,7.83,"WNW","CLIFTON",40.9544,-88.0765,4057264,884590
202006,148498,903593,1,.52,"W","CUTMER",40.65,-87.61,4039000,8736600
202006,148498,903596,1,.59,"NNE","HERSCHER",41.0579,-88.0955,413474,885730
202006,148498,903596,2,.61,"NNE","HERSCHER",41.0579,-88.0948,413474,885688
202006,148498,903596,3,.53,"NNE","HERSCHER",41.0566,-88.0948,413396,885688
202006,148498,903596,4,.51,"NNE","HERSCHER",41.0566,-88.0955,413396,885730
202006,148498,903597,1,1.98,"NNW","SHELDON",40.7974,-87.5814,4047844,8734884
202006,148498,903599,1,1.29,"E","PRAIRIEVILLE",41.8277,-89.5952,4149662,8935712
202006,148498,903599,2,1.66,"SSE","PALMYRA",41.8277,-89.5682,4149662,8934092
